source_success_id,source_name,macro_region,country_or_region,country_qid,source_class,institutional_level,url,final_url,http_status,content_type,response_bytes,page_title,meta_description,detected_protocols,protocol_evidence,source_success_status,capture_scope,image_policy_next,rights_policy_next,next_item_capture_priority,period_start,period_end,period_bands,wikidata_qid,wikidata_url,access_date,notes
NMSS2026R0409,Maritime and Naval History Museum,South Asia,Sri Lanka,Q854,museum,official_source_site,http://www.navy.lk/,https://www.navy.lk/,200,text/html; charset=UTF-8,138766,Home - Sri Lanka Navy,Sri Lanka Navy - Protecting the Nation's Seas since 1950,JSON-LD,JSON-LD:application/ld+json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q26218750,https://www.wikidata.org/wiki/Q26218750,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0410,ArtScience Museum,Southeast Asia,Singapore,Q334,museum,official_source_site,http://www.marinabaysands.com/ArtScienceMuseum,https://www.marinabaysands.com/museum.html,200,text/html;charset=utf-8,140000,ArtScience Museum | Museum in Singapore,"Discover ArtScience Museum at Marina Bay Sands, Singapore. Explore immersive exhibitions that blend art, science and technology in a stunning landmark.",RSS/Atom;JSON-LD;Static JS App,"RSS/Atom:rel=""alternate""; JSON-LD:schema.org; Static JS App:vite",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q2744014,https://www.wikidata.org/wiki/Q2744014,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0411,Kisumu Museum,Africa,Kenya,Q114,museum,official_source_site,https://www.museums.or.ke/kisumu/,https://museums.or.ke/download/kisumu-museum-brochure/,200,text/html; charset=UTF-8,140000,Kisumu Museum Brochure – National Museums of Kenya,Where Heritage Lives,RSS/Atom;JSON-LD;WordPress REST;PDF,RSS/Atom:application/rss+xml; JSON-LD:schema.org; WordPress REST:wp-json; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q3329722,https://www.wikidata.org/wiki/Q3329722,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0412,Belarus Agricultural Library,Eastern Europe / Caucasus,Belarus,Q184,library,official_source_site,http://belal.by/,https://belal.by/,200,text/html; charset=utf-8,14548,Belarus Agricultural Library,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q4082712,https://www.wikidata.org/wiki/Q4082712,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0413,Biblioteca Pública Municipal Edith Burgos Vargas,Latin America / Caribbean,Chile,Q298,library,official_source_site,https://www.biblioredes.gob.cl/bibliotecas/lanco,https://www.biblioredes.gob.cl/bibliotecas/lanco,200,text/html; charset=utf-8,70100,"411 BC1, Biblioteca Pública Lanco | BiblioRedes",,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q136405811,https://www.wikidata.org/wiki/Q136405811,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0414,Bait al Zubair Museum,MENA,Oman,Q842,museum,official_source_site,https://www.baitalzubair.com/,https://www.baitalzubair.com/,200,text/html;charset=UTF-8,118546,Home | Bait Al Zubair Foundation,,RSS/Atom;JSON-LD;PDF,"RSS/Atom:rel=""alternate""; JSON-LD:application/ld+json; PDF:.pdf",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q3329080,https://www.wikidata.org/wiki/Q3329080,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0415,Mihintale Museum,South Asia,Sri Lanka,Q854,museum,official_source_site,http://www.archaeology.gov.lk,https://archaeology.gov.lk/,200,text/html; charset=utf-8,111331,Home - Archaeology,,RSS/Atom;PDF,"RSS/Atom:rel=""alternate""; PDF:.pdf",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q20640008,https://www.wikidata.org/wiki/Q20640008,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0416,Asian Civilisations Museum,Southeast Asia,Singapore,Q334,museum,official_source_site,https://www.nhb.gov.sg/acm/,https://www.acm.nhb.gov.sg/,200,text/html; charset=utf-8,140000,Home,ASIAN CIVILISATIONS MUSEUM,Static JS App,Static JS App:_next/static,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q633033,https://www.wikidata.org/wiki/Q633033,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0417,"McMillan Memorial Library, Nairobi",Africa,Kenya,Q114,library,official_source_site,http://www.bookbunk.org,https://bookbunk.org/,200,text/html; charset=UTF-8,140000,Book Bunk Trust - We Build Libraries,We transform dilapidated libraries into creative hubs for underserved communities.,RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q60768249,https://www.wikidata.org/wiki/Q60768249,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0418,Belarusian Great Patriotic War Museum,Eastern Europe / Caucasus,Belarus,Q184,museum,official_source_site,http://www.warmuseum.by/,https://www.warmuseum.by:443/,200,text/html; charset=UTF-8,79217,Главная страница,Белорусский государственный музей истории Великой Отечественной войны,IIIF;PDF,"IIIF:rel=""manifest""; PDF:.pdf",success,official source homepage metadata; no raw payload or image download,candidate IMG02/source-hosted route; IMG03 only after item-level open-rights evidence,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P0 item/image adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q2073524,https://www.wikidata.org/wiki/Q2073524,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0419,Biblioteca Pública Municipal de Salamanca,Latin America / Caribbean,Chile,Q298,library,official_source_site,https://www.salamanca.cl/bibliotecas,https://salamanca.cl/bibliotecas/,200,text/html; charset=UTF-8,22427,Bibliotecas - Municipalidad de Salamanca,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q112809915,https://www.wikidata.org/wiki/Q112809915,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0420,Oman Open data portal,MENA,Oman,Q842,library,official_source_site,https://data.gov.om/,https://data.gov.om/,200,text/html; charset=utf-8,48670,Home - DATA PORTAL,"Data portal is a free and data-sharing portal where anyone can access data relating to the Sultanate of Oman. The Data Portal provides many datasets from different entities, for everyone - citizen, investor, researcher or developer.",JSON-LD;PDF,JSON-LD:schema.org; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q97097275,https://www.wikidata.org/wiki/Q97097275,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0421,Mulkirigala Museum,South Asia,Sri Lanka,Q854,museum,official_source_site,http://www.archaeology.gov.lk,https://archaeology.gov.lk/,200,text/html; charset=utf-8,111331,Home - Archaeology,,RSS/Atom;PDF,"RSS/Atom:rel=""alternate""; PDF:.pdf",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q20203695,https://www.wikidata.org/wiki/Q20203695,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0422,Asian Film Archive,Southeast Asia,Singapore,Q334,library,official_source_site,https://asianfilmarchive.org/,https://asianfilmarchive.org/,200,text/html; charset=UTF-8,140000,Home | Asian Film Archive,"Preorder nowAsian Cinema Digest #69Asian Film ArchiveOur mission is to save, share and explore the art of Asian Cinema Upcoming Events A Town Like Alice (1956) 26th Feb 2023 Chinta Kaseh Sayang (Love & Affection, 1965) 1st March 2023 Off the Catalogue: March 2023 1st March 2023 View More Collection The Asian Film Archive’s collection […]",RSS/Atom;JSON-LD;WordPress REST,"RSS/Atom:rel=""alternate""; JSON-LD:application/ld+json; WordPress REST:wp-json",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q4806628,https://www.wikidata.org/wiki/Q4806628,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0423,Nairobi National Museum,Africa,Kenya,Q114,museum,official_source_site,https://www.museums.or.ke/nairobi-national-museum/,https://museums.or.ke/nairobi-national-museum/,200,text/html; charset=UTF-8,140000,Nairobi National Museum – National Museums of Kenya,Where Heritage Lives,RSS/Atom;JSON-LD;WordPress REST;PDF,RSS/Atom:application/rss+xml; JSON-LD:schema.org; WordPress REST:wp-json; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q2595707,https://www.wikidata.org/wiki/Q2595707,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0424,Belarusian National Arts Museum,Eastern Europe / Caucasus,Belarus,Q184,museum,official_source_site,https://artmuseum.by,https://artmuseum.by,200,text/html; charset=utf-8,140000,Нацыянальны мастацкі музей Рэспублікі Беларусь - Нацыянальны Мастацкі Музей Рэспублікі Беларусь,"Афіцыйны сайт Нацыянальнага мастацкага музею Рэспублікі Беларусь. Кошты, квіткі, выставы, навіны",PDF,PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q2584571,https://www.wikidata.org/wiki/Q2584571,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0425,Biblioteca Santiago Severín,Latin America / Caribbean,Chile,Q298,library,official_source_site,https://www.bibliotecaseverin.gob.cl/,https://www.bibliotecaseverin.gob.cl/,200,text/html; charset=UTF-8,30765,Inicio | Biblioteca Santiago Severin,,RSS/Atom,"RSS/Atom:rel=""alternate""",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q4903487,https://www.wikidata.org/wiki/Q4903487,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0426,Sultan Qaboos University Library,MENA,Oman,Q842,library,official_source_site,http://www.squ.edu.om/mainlibrary/tabid/1337/Default.aspx,https://www.squ.edu.om/nursing/Academic-Programs/Undergraduate-Program/Study-Plan,200,text/html; charset=utf-8,103783,Study Plan,College of Nursing,JSON-LD;PDF,JSON-LD:schema.org; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q7636727,https://www.wikidata.org/wiki/Q7636727,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0427,National Library and Documentation Services Board,South Asia,Sri Lanka,Q854,library,official_source_site,http://www.natlib.lk/,https://www.natlib.lk/,200,text/html,8207,National Library Portal,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q6974130,https://www.wikidata.org/wiki/Q6974130,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0428,Baba House,Southeast Asia,Singapore,Q334,museum,official_source_site,https://babahouse.nus.edu.sg/,https://babahouse.nus.edu.sg/,200,text/html,212,Baba House,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q4837312,https://www.wikidata.org/wiki/Q4837312,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0429,Nairobi open data,Africa,Kenya,Q114,library,official_source_site,http://www.opendata.go.ke/pages/nairobi,https://www.opendata.go.ke/pages/nairobi,200,text/html; charset=utf-8,15829,ArcGIS Hub,"Discover, analyze and download data from ArcGIS Hub. Download in CSV, KML, Zip, GeoJSON, GeoTIFF or PNG. Find API links for GeoServices, WMS, and WFS. Analyze with charts and thematic maps. Take the next step and create StoryMaps and Web Maps.",,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q97130876,https://www.wikidata.org/wiki/Q97130876,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0430,Belarusian State Archives - Museum of Literature and Arts,Eastern Europe / Caucasus,Belarus,Q184,museum,official_source_site,https://bdamlm.by/,https://bdamlm.by/,200,text/html; charset=utf-8,72039,Беларускі дзяржаўны архіў-музей літаратуры і мастацтва - Галоўная,Афіцыйны сайт Беларускага дзяржаўнага архіўва-музея літаратуры і мастацтва,RSS/Atom;JSON-LD,RSS/Atom:application/rss+xml; JSON-LD:schema.org,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q55657229,https://www.wikidata.org/wiki/Q55657229,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0431,Biblioteca Viva,Latin America / Caribbean,Chile,Q298,library,official_source_site,https://bibliotecaviva.cl/,https://bibliotecaviva.cl/,200,text/html; charset=UTF-8,58225,Biblioteca Viva -,,IIIF;JSON-LD;WordPress REST,IIIF:manifest.json; JSON-LD:application/ld+json; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,candidate IMG02/source-hosted route; IMG03 only after item-level open-rights evidence,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P0 item/image adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q5727941,https://www.wikidata.org/wiki/Q5727941,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0432,The National Museum - Sultanate of Oman,MENA,Oman,Q842,museum,official_source_site,https://www.nm.gov.om,https://www.nm.gov.om,200,text/html; charset=utf-8,83347,المتحف الوطني سلطنة عمان National Museum Oman| Museums in muscat,"National Museum Oman| Museums in muscat المتحف الوطني عمان , المتحف الوطني مسقط , المتحف الوطني سلطنة عُمان , المتحف الوطني ولاية مسقط , الصرح الثقافي عمان , التراث العماني",,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q2158194,https://www.wikidata.org/wiki/Q2158194,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0433,National Maritime Museum,South Asia,Sri Lanka,Q854,museum,official_source_site,http://www.museum.gov.lk/web/index.php?option=com_regionalm&task=regionalmuseum&id=8&Itemid=79&lang=en,https://www.museum.gov.lk/web/index.php?option=com_regionalm&task=regionalmuseum&id=8&Itemid=79&lang=en,200,text/html; charset=utf-8,82074,Department of National Museums,Department Of National Museums Web Site,Static JS App,Static JS App:_next/static,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q6974256,https://www.wikidata.org/wiki/Q6974256,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0434,Botanical Art Gallery,Southeast Asia,Singapore,Q334,art gallery,official_source_site,https://www.nparks.gov.sg/sbg/our-gardens/gallop-entrance/botanical-art-gallery,https://www.nparks.gov.sg/sbg/our-gardens/gallop-entrance/botanical-art-gallery,200,text/html; charset=utf-8,39246,Botanical Art Gallery,,JSON-LD,JSON-LD:schema.org,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q121494299,https://www.wikidata.org/wiki/Q121494299,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0435,Cultural & Museum Centre Karonga,Africa,Malawi,Q1020,museum,official_source_site,http://warmheartofmalawi.org/,http://warmheartofmalawi.org/,200,text/html,24233,Cultural & Museum Centre Karonga CMCK - Warm Heart Of Malawi,The Cultur­al and Mu­se­um Centre Karonga (CMCK) provides an fascinating exhibition ranging from the history of the whole humankind up to the natural and cultural history of the Karonga area. the Karonga Dis­trict in north­ern Malawi is regarded as the warm heart of Malawi.,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q17560921,https://www.wikidata.org/wiki/Q17560921,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0436,Belarusian State Museum of Folk Architecture and Life,Eastern Europe / Caucasus,Belarus,Q184,museum,official_source_site,http://www.etna.by,http://etna.by/,200,text/html; charset=utf-8,58861,Галоўная - etna.by,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q4082744,https://www.wikidata.org/wiki/Q4082744,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0437,Biblioteca de la Facultad de Ciencias de la Ingeniería de la Universidad Austral de Chile,Latin America / Caribbean,Chile,Q298,library,official_source_site,http://www.biblioteca.uach.cl,http://www.biblioteca.uach.cl,200,text/html,51537,SiBUACh - Sistema de Bibliotecas UACh,"Dispone de una completa biblioteca virtual conformada por revistas, tesis y libros electrnicos, base de datos, catlogo en lnea, servicios bibliogrficos y digitales, adems de un valioso grupo humano.",,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q139920653,https://www.wikidata.org/wiki/Q139920653,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0438,متحف عمان عبر الزمان,MENA,Oman,Q842,museum,official_source_site,https://oaam.om/ar,https://oaam.om/ar,200,text/html; charset=UTF-8,26699,Oman Across Ages Museum,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q125497770,https://www.wikidata.org/wiki/Q125497770,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0439,National Museum of Colombo,South Asia,Sri Lanka,Q854,museum,official_source_site,http://www.museum.gov.lk/,https://www.museum.gov.lk/v1/home,200,text/html; charset=utf-8,139881,Department of National Museums,Department Of National Museums Web Site,Static JS App,Static JS App:_next/static,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q2033487,https://www.wikidata.org/wiki/Q2033487,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0440,Bukit Batok Public Library,Southeast Asia,Singapore,Q334,library,official_source_site,http://www.nlb.gov.sg/Corporate.portal?_nfpb=true&_windowLabel=PlLibraryLocations_1_1&PlLibraryLocations_1_1_actionOverride=%2FIBMS%2FplLibraryLocations%2FlibraryDetailsDisplay&PlLibraryLocations_1_1BranchCode=BBCL&_pageLabel=corporate_page_visitus_AllLibraries,https://www.nlb.gov.sg/Corporate.portal?_nfpb=true&_windowLabel=PlLibraryLocations_1_1&PlLibraryLocations_1_1_actionOverride=%2FIBMS%2FplLibraryLocations%2FlibraryDetailsDisplay&PlLibraryLocations_1_1BranchCode=BBCL&_pageLabel=corporate_page_visitus_AllLibraries,202,text/html; charset=UTF-8,2184,Bukit Batok Public Library,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q4986867,https://www.wikidata.org/wiki/Q4986867,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0441,National Library Service of Malawi,Africa,Malawi,Q1020,library,official_source_site,http://www.nls.mw/,https://nls.mw/,200,text/html; charset=UTF-8,77224,National Library Service,,RSS/Atom;JSON-LD;WordPress REST;Static JS App,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-json; Static JS App:vite,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q6974127,https://www.wikidata.org/wiki/Q6974127,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0442,Belaruski navukova-dasledchy instytut dakumentaznaŭstva i arkhiŭnaĭ spravy,Eastern Europe / Caucasus,Belarus,Q184,archives,official_source_site,http://belniidad.by/,https://belniidad.by/,200,text/html; charset=utf-8,75966,Белорусский научно-исследовательский институт документоведения и архивного дела - Главная,Официальный сайт Белорусского научно-исследовательского института документоведения и архивного дела,RSS/Atom;JSON-LD,RSS/Atom:application/rss+xml; JSON-LD:schema.org,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q17047050,https://www.wikidata.org/wiki/Q17047050,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0443,CEHUM,Latin America / Caribbean,Chile,Q298,museum,official_source_site,https://cehum.org/,https://cehum.org/,200,text/html; charset=UTF-8,140000,Inicio - CEHUM,"Centro de investigación de la Universidad Austral de Chile dedicada a la gestión para la conservación del humedal del Río Cruces y otros humedales del país. Valdivia, Región de Los Ríos.",RSS/Atom;JSON-LD;WordPress REST;PDF,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-json; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q112044553,https://www.wikidata.org/wiki/Q112044553,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0444,Akkad Museum,MENA,Palestine,Q219060,museum,official_source_site,http://www.alakkad-museum.net/,https://www.alakkad-museum.net/,200,text/html; charset=UTF-8,140000,متحف العقاد,متحف العقاد للتراث والاثار خطوة رائدة لتوثيق التاريخ وحمايته من السرقة والضياع,WordPress REST,WordPress REST:wordpress,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q130602708,https://www.wikidata.org/wiki/Q130602708,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0445,National Museum of Galle,South Asia,Sri Lanka,Q854,museum,official_source_site,http://www.museum.gov.lk/web/index.php?option=com_regionalm&task=regionalmuseum&id=9&Itemid=78&lang=en,https://www.museum.gov.lk/web/index.php?option=com_regionalm&task=regionalmuseum&id=9&Itemid=78&lang=en,200,text/html; charset=utf-8,82074,Department of National Museums,Department Of National Museums Web Site,Static JS App,Static JS App:_next/static,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q20987443,https://www.wikidata.org/wiki/Q20987443,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0446,Changi Chapel and Museum,Southeast Asia,Singapore,Q334,museum,official_source_site,https://www.nhb.gov.sg/changichapelmuseum,https://www.nhb.gov.sg/changichapelmuseum,200,text/html; charset=utf-8,91545,Changi Chapel and Museum,,Static JS App,Static JS App:_next/static,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q5072000,https://www.wikidata.org/wiki/Q5072000,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
