capture_id,direction_id,direction_name,source_id,source_name,source_api_url,capture_status,source_identifier,source_record_url,source_title,source_creator,source_date_text,date_start,date_end,source_place_text,source_object_type,source_medium,source_collection,source_description,source_notes,source_subjects,source_rights_text,rights_uri,rights_basis,image_presence_code,image_presence_basis,image_state_evaluation,image_state_confidence,rights_review_required,image_state_review_note,image_frame_behavior,image_url_detected,local_copy_permitted,iiif_or_viewer_available,fallback_required,fallback_reason,raw_json_path,access_date,image_expectation,parser_status,display_mode,ocr_or_excerpt,source_description_raw,editorial_summary,historical_context_note,classification_rationale,uncertainty_note,citation_basis
CRB2026V3R00419,CRB2026V3,region_balance_v3_infer_postage_stamp,SRC-COMMONS-REGION-BALANCE-2026-V3,Wikimedia Commons file source / Stamp of Indonesia - 2012 - Colnect 668279 - Cupat Manggu.jpeg / page 114908950,https://commons.wikimedia.org/w/api.php?action=query&format=json&prop=imageinfo%7Ccategories&iiprop=url%7Cextmetadata%7Cmime%7Csize&iiurlwidth=1000&cllimit=20&generator=search&gsrnamespace=6&gsrsearch=%222012%22+%22postage+stamp%22&gsrlimit=100&gsroffset=0,captured,114908950,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2012_-_Colnect_668279_-_Cupat_Manggu.jpeg,Stamp of Indonesia - 2012 - Colnect 668279 - Cupat Manggu.jpeg,Post of Indonesia,2012,2012,2012,Southeast Asia / Indonesia,large region-balanced open image record; postage stamp,source-hosted open image; graphic design / visual communication candidate,https://colnect.com/en/stamps/stamp/668279-Cupat_Manggu-International_Stamp_Exhibition_INDONESIA_2012-Indonesia,stamp from souvenir sheet,Stamp of Indonesia - 2012 - Colnect 668279 - Cupat Manggu; 2012; 2022-02-02 13:50:47; https://colnect.com/en/stamps/stamp/668279-Cupat_Manggu-International_Stamp_Exhibition_INDONESIA_2012-Indonesia,Southeast Asia; Indonesia; postage stamp;,Wikimedia Commons open-license metadata: Public domain.,,Wikimedia Commons open-license metadata: Public domain.,IMG03,Wikimedia Commons open-license metadata: Public domain.,IMG03: Wikimedia Commons open-license metadata: Public domain.,high,false,Use source-hosted Commons image URL with attribution and source link; no local image copy.,open_image_frame,https://upload.wikimedia.org/wikipedia/commons/2/2e/Stamp_of_Indonesia_-_2012_-_Colnect_668279_-_Cupat_Manggu.jpeg,false,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2012_-_Colnect_668279_-_Cupat_Manggu.jpeg,false,,,2026-06-12,expected,ok,open_image_frame,stamp from souvenir sheet,stamp from souvenir sheet,Stamp of Indonesia - 2012 - Colnect 668279 - Cupat Manggu.jpeg is an open-license Commons image record linked to Southeast Asia / Indonesia. stamp from souvenir sheet,This open-image record strengthens undercovered Southeast Asia / Indonesia visual evidence while preserving the Commons source page and any credited source/author.,"Selected by large region-balanced Commons query, open-license extmetadata, strict source-derived graphic-object filter, duplicate exclusion, and explicit object-year evidence.","Commons metadata can be user-maintained; verify object date, original creator, source credit, and visual-communication relevance before final scholarly use.",Wikimedia Commons. Stamp of Indonesia - 2012 - Colnect 668279 - Cupat Manggu.jpeg. https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2012_-_Colnect_668279_-_Cupat_Manggu.jpeg. Accessed 2026-06-12.
CRB2026V3R00420,CRB2026V3,region_balance_v3_infer_postage_stamp,SRC-COMMONS-REGION-BALANCE-2026-V3,Wikimedia Commons file source / Stamp of Indonesia - 2012 - Colnect 668281 - Rereng Keris.jpeg / page 114909023,https://commons.wikimedia.org/w/api.php?action=query&format=json&prop=imageinfo%7Ccategories&iiprop=url%7Cextmetadata%7Cmime%7Csize&iiurlwidth=1000&cllimit=20&generator=search&gsrnamespace=6&gsrsearch=%222012%22+%22postage+stamp%22&gsrlimit=100&gsroffset=0,captured,114909023,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2012_-_Colnect_668281_-_Rereng_Keris.jpeg,Stamp of Indonesia - 2012 - Colnect 668281 - Rereng Keris.jpeg,Post of Indonesia,2012,2012,2012,Southeast Asia / Indonesia,large region-balanced open image record; postage stamp,source-hosted open image; graphic design / visual communication candidate,https://colnect.com/en/stamps/stamp/668281-Rereng_Keris-International_Stamp_Exhibition_INDONESIA_2012-Indonesia,stamp from souvenir sheet,Stamp of Indonesia - 2012 - Colnect 668281 - Rereng Keris; 2012; 2022-02-02 13:54:33; https://colnect.com/en/stamps/stamp/668281-Rereng_Keris-International_Stamp_Exhibition_INDONESIA_2012-Indonesia,Southeast Asia; Indonesia; postage stamp;,Wikimedia Commons open-license metadata: Public domain.,,Wikimedia Commons open-license metadata: Public domain.,IMG03,Wikimedia Commons open-license metadata: Public domain.,IMG03: Wikimedia Commons open-license metadata: Public domain.,high,false,Use source-hosted Commons image URL with attribution and source link; no local image copy.,open_image_frame,https://upload.wikimedia.org/wikipedia/commons/b/bc/Stamp_of_Indonesia_-_2012_-_Colnect_668281_-_Rereng_Keris.jpeg,false,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2012_-_Colnect_668281_-_Rereng_Keris.jpeg,false,,,2026-06-12,expected,ok,open_image_frame,stamp from souvenir sheet,stamp from souvenir sheet,Stamp of Indonesia - 2012 - Colnect 668281 - Rereng Keris.jpeg is an open-license Commons image record linked to Southeast Asia / Indonesia. stamp from souvenir sheet,This open-image record strengthens undercovered Southeast Asia / Indonesia visual evidence while preserving the Commons source page and any credited source/author.,"Selected by large region-balanced Commons query, open-license extmetadata, strict source-derived graphic-object filter, duplicate exclusion, and explicit object-year evidence.","Commons metadata can be user-maintained; verify object date, original creator, source credit, and visual-communication relevance before final scholarly use.",Wikimedia Commons. Stamp of Indonesia - 2012 - Colnect 668281 - Rereng Keris.jpeg. https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2012_-_Colnect_668281_-_Rereng_Keris.jpeg. Accessed 2026-06-12.
CRB2026V3R00421,CRB2026V3,region_balance_v3_infer_postage_stamp,SRC-COMMONS-REGION-BALANCE-2026-V3,Wikimedia Commons file source / Stamp of Indonesia - 2012 - Colnect 668282 - Sada Mukti.jpeg / page 114909060,https://commons.wikimedia.org/w/api.php?action=query&format=json&prop=imageinfo%7Ccategories&iiprop=url%7Cextmetadata%7Cmime%7Csize&iiurlwidth=1000&cllimit=20&generator=search&gsrnamespace=6&gsrsearch=%222012%22+%22postage+stamp%22&gsrlimit=100&gsroffset=0,captured,114909060,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2012_-_Colnect_668282_-_Sada_Mukti.jpeg,Stamp of Indonesia - 2012 - Colnect 668282 - Sada Mukti.jpeg,Post of Indonesia,2012,2012,2012,Southeast Asia / Indonesia,large region-balanced open image record; postage stamp,source-hosted open image; graphic design / visual communication candidate,https://colnect.com/en/stamps/stamp/668282-Sada_Mukti-International_Stamp_Exhibition_INDONESIA_2012-Indonesia,stamp from souvenir sheet,Stamp of Indonesia - 2012 - Colnect 668282 - Sada Mukti; 2012; 2022-02-02 13:56:26; https://colnect.com/en/stamps/stamp/668282-Sada_Mukti-International_Stamp_Exhibition_INDONESIA_2012-Indonesia,Southeast Asia; Indonesia; postage stamp;,Wikimedia Commons open-license metadata: Public domain.,,Wikimedia Commons open-license metadata: Public domain.,IMG03,Wikimedia Commons open-license metadata: Public domain.,IMG03: Wikimedia Commons open-license metadata: Public domain.,high,false,Use source-hosted Commons image URL with attribution and source link; no local image copy.,open_image_frame,https://upload.wikimedia.org/wikipedia/commons/4/40/Stamp_of_Indonesia_-_2012_-_Colnect_668282_-_Sada_Mukti.jpeg,false,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2012_-_Colnect_668282_-_Sada_Mukti.jpeg,false,,,2026-06-12,expected,ok,open_image_frame,stamp from souvenir sheet,stamp from souvenir sheet,Stamp of Indonesia - 2012 - Colnect 668282 - Sada Mukti.jpeg is an open-license Commons image record linked to Southeast Asia / Indonesia. stamp from souvenir sheet,This open-image record strengthens undercovered Southeast Asia / Indonesia visual evidence while preserving the Commons source page and any credited source/author.,"Selected by large region-balanced Commons query, open-license extmetadata, strict source-derived graphic-object filter, duplicate exclusion, and explicit object-year evidence.","Commons metadata can be user-maintained; verify object date, original creator, source credit, and visual-communication relevance before final scholarly use.",Wikimedia Commons. Stamp of Indonesia - 2012 - Colnect 668282 - Sada Mukti.jpeg. https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2012_-_Colnect_668282_-_Sada_Mukti.jpeg. Accessed 2026-06-12.
CRB2026V3R00422,CRB2026V3,region_balance_v3_infer_postage_stamp,SRC-COMMONS-REGION-BALANCE-2026-V3,Wikimedia Commons file source / Stamp of Indonesia - 2012 - Colnect 668287 - Shadow puppet Yudhistira.jpeg / page 114909318,https://commons.wikimedia.org/w/api.php?action=query&format=json&prop=imageinfo%7Ccategories&iiprop=url%7Cextmetadata%7Cmime%7Csize&iiurlwidth=1000&cllimit=20&generator=search&gsrnamespace=6&gsrsearch=%222012%22+%22postage+stamp%22&gsrlimit=100&gsroffset=0,captured,114909318,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2012_-_Colnect_668287_-_Shadow_puppet_Yudhistira.jpeg,Stamp of Indonesia - 2012 - Colnect 668287 - Shadow puppet Yudhistira.jpeg,Post of Indonesia,2012,2012,2012,Southeast Asia / Indonesia,large region-balanced open image record; postage stamp,source-hosted open image; graphic design / visual communication candidate,https://colnect.com/en/stamps/stamp/668287-Shadow_puppet_Yudhistira-International_Stamp_Exhibition_INDONESIA_2012-Indonesia,stamp from souvenir sheet,Stamp of Indonesia - 2012 - Colnect 668287 - Shadow puppet Yudhistira; 2012; 2022-02-02 14:05:52; https://colnect.com/en/stamps/stamp/668287-Shadow_puppet_Yudhistira-International_Stamp_Exhibition_INDONESIA_2012-Indonesia,Southeast Asia; Indonesia; postage stamp;,Wikimedia Commons open-license metadata: Public domain.,,Wikimedia Commons open-license metadata: Public domain.,IMG03,Wikimedia Commons open-license metadata: Public domain.,IMG03: Wikimedia Commons open-license metadata: Public domain.,high,false,Use source-hosted Commons image URL with attribution and source link; no local image copy.,open_image_frame,https://upload.wikimedia.org/wikipedia/commons/d/d3/Stamp_of_Indonesia_-_2012_-_Colnect_668287_-_Shadow_puppet_Yudhistira.jpeg,false,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2012_-_Colnect_668287_-_Shadow_puppet_Yudhistira.jpeg,false,,,2026-06-12,expected,ok,open_image_frame,stamp from souvenir sheet,stamp from souvenir sheet,Stamp of Indonesia - 2012 - Colnect 668287 - Shadow puppet Yudhistira.jpeg is an open-license Commons image record linked to Southeast Asia / Indonesia. stamp from souvenir sheet,This open-image record strengthens undercovered Southeast Asia / Indonesia visual evidence while preserving the Commons source page and any credited source/author.,"Selected by large region-balanced Commons query, open-license extmetadata, strict source-derived graphic-object filter, duplicate exclusion, and explicit object-year evidence.","Commons metadata can be user-maintained; verify object date, original creator, source credit, and visual-communication relevance before final scholarly use.",Wikimedia Commons. Stamp of Indonesia - 2012 - Colnect 668287 - Shadow puppet Yudhistira.jpeg. https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2012_-_Colnect_668287_-_Shadow_puppet_Yudhistira.jpeg. Accessed 2026-06-12.
CRB2026V3R00423,CRB2026V3,region_balance_v3_infer_postage_stamp,SRC-COMMONS-REGION-BALANCE-2026-V3,Wikimedia Commons file source / Stamp of Indonesia - 2012 - Colnect 668295 - Wayang.jpeg / page 114909640,https://commons.wikimedia.org/w/api.php?action=query&format=json&prop=imageinfo%7Ccategories&iiprop=url%7Cextmetadata%7Cmime%7Csize&iiurlwidth=1000&cllimit=20&generator=search&gsrnamespace=6&gsrsearch=%222013%22+%22postage+stamp%22&gsrlimit=100&gsroffset=0,captured,114909640,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2012_-_Colnect_668295_-_Wayang.jpeg,Stamp of Indonesia - 2012 - Colnect 668295 - Wayang.jpeg,Post of Indonesia,2012,2012,2012,Southeast Asia / Indonesia,large region-balanced open image record; postage stamp,source-hosted open image; graphic design / visual communication candidate,https://colnect.com/en/stamps/stamp/668295-Wayang-International_Stamp_Exhibition_INDONESIA_2012-Indonesia,Stamp,Stamp of Indonesia - 2012 - Colnect 668295 - Wayang; 2012; 2022-02-02 14:20:58; https://colnect.com/en/stamps/stamp/668295-Wayang-International_Stamp_Exhibition_INDONESIA_2012-Indonesia,Southeast Asia; Indonesia; postage stamp;,Wikimedia Commons open-license metadata: Public domain.,,Wikimedia Commons open-license metadata: Public domain.,IMG03,Wikimedia Commons open-license metadata: Public domain.,IMG03: Wikimedia Commons open-license metadata: Public domain.,high,false,Use source-hosted Commons image URL with attribution and source link; no local image copy.,open_image_frame,https://upload.wikimedia.org/wikipedia/commons/1/1e/Stamp_of_Indonesia_-_2012_-_Colnect_668295_-_Wayang.jpeg,false,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2012_-_Colnect_668295_-_Wayang.jpeg,false,,,2026-06-12,expected,ok,open_image_frame,Stamp,Stamp,Stamp of Indonesia - 2012 - Colnect 668295 - Wayang.jpeg is an open-license Commons image record linked to Southeast Asia / Indonesia. Stamp,This open-image record strengthens undercovered Southeast Asia / Indonesia visual evidence while preserving the Commons source page and any credited source/author.,"Selected by large region-balanced Commons query, open-license extmetadata, strict source-derived graphic-object filter, duplicate exclusion, and explicit object-year evidence.","Commons metadata can be user-maintained; verify object date, original creator, source credit, and visual-communication relevance before final scholarly use.",Wikimedia Commons. Stamp of Indonesia - 2012 - Colnect 668295 - Wayang.jpeg. https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2012_-_Colnect_668295_-_Wayang.jpeg. Accessed 2026-06-12.
CRB2026V3R00424,CRB2026V3,region_balance_v3_infer_postage_stamp,SRC-COMMONS-REGION-BALANCE-2026-V3,Wikimedia Commons file source / Stamp of Indonesia - 2012 - Colnect 668296 - Gunungan.jpeg / page 114909670,https://commons.wikimedia.org/w/api.php?action=query&format=json&prop=imageinfo%7Ccategories&iiprop=url%7Cextmetadata%7Cmime%7Csize&iiurlwidth=1000&cllimit=20&generator=search&gsrnamespace=6&gsrsearch=%222013%22+%22postage+stamp%22&gsrlimit=100&gsroffset=0,captured,114909670,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2012_-_Colnect_668296_-_Gunungan.jpeg,Stamp of Indonesia - 2012 - Colnect 668296 - Gunungan.jpeg,Post of Indonesia,2012,2012,2012,Southeast Asia / Indonesia,large region-balanced open image record; postage stamp,source-hosted open image; graphic design / visual communication candidate,https://colnect.com/en/stamps/stamp/668296-Gunungan-International_Stamp_Exhibition_INDONESIA_2012-Indonesia,stamp from souvenir sheet,Stamp of Indonesia - 2012 - Colnect 668296 - Gunungan; 2012; 2022-02-02 14:22:52; https://colnect.com/en/stamps/stamp/668296-Gunungan-International_Stamp_Exhibition_INDONESIA_2012-Indonesia,Southeast Asia; Indonesia; postage stamp;,Wikimedia Commons open-license metadata: Public domain.,,Wikimedia Commons open-license metadata: Public domain.,IMG03,Wikimedia Commons open-license metadata: Public domain.,IMG03: Wikimedia Commons open-license metadata: Public domain.,high,false,Use source-hosted Commons image URL with attribution and source link; no local image copy.,open_image_frame,https://upload.wikimedia.org/wikipedia/commons/7/76/Stamp_of_Indonesia_-_2012_-_Colnect_668296_-_Gunungan.jpeg,false,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2012_-_Colnect_668296_-_Gunungan.jpeg,false,,,2026-06-12,expected,ok,open_image_frame,stamp from souvenir sheet,stamp from souvenir sheet,Stamp of Indonesia - 2012 - Colnect 668296 - Gunungan.jpeg is an open-license Commons image record linked to Southeast Asia / Indonesia. stamp from souvenir sheet,This open-image record strengthens undercovered Southeast Asia / Indonesia visual evidence while preserving the Commons source page and any credited source/author.,"Selected by large region-balanced Commons query, open-license extmetadata, strict source-derived graphic-object filter, duplicate exclusion, and explicit object-year evidence.","Commons metadata can be user-maintained; verify object date, original creator, source credit, and visual-communication relevance before final scholarly use.",Wikimedia Commons. Stamp of Indonesia - 2012 - Colnect 668296 - Gunungan.jpeg. https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2012_-_Colnect_668296_-_Gunungan.jpeg. Accessed 2026-06-12.
CRB2026V3R00425,CRB2026V3,region_balance_v3_infer_postage_stamp,SRC-COMMONS-REGION-BALANCE-2026-V3,Wikimedia Commons file source / Stamp of Indonesia - 2012 - Colnect 668323 - Diverse children.jpeg / page 114910987,https://commons.wikimedia.org/w/api.php?action=query&format=json&prop=imageinfo%7Ccategories&iiprop=url%7Cextmetadata%7Cmime%7Csize&iiurlwidth=1000&cllimit=20&generator=search&gsrnamespace=6&gsrsearch=%222013%22+%22postage+stamp%22&gsrlimit=100&gsroffset=0,captured,114910987,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2012_-_Colnect_668323_-_Diverse_children.jpeg,Stamp of Indonesia - 2012 - Colnect 668323 - Diverse children.jpeg,Post of Indonesia,2012,2012,2012,Southeast Asia / Indonesia,large region-balanced open image record; postage stamp,source-hosted open image; graphic design / visual communication candidate,https://colnect.com/en/stamps/stamp/668323-Diverse_children-National_Identity-Indonesia,Stamp,Stamp of Indonesia - 2012 - Colnect 668323 - Diverse children; 2012; 2022-02-02 15:13:48; https://colnect.com/en/stamps/stamp/668323-Diverse_children-National_Identity-Indonesia,Southeast Asia; Indonesia; postage stamp;,Wikimedia Commons open-license metadata: Public domain.,,Wikimedia Commons open-license metadata: Public domain.,IMG03,Wikimedia Commons open-license metadata: Public domain.,IMG03: Wikimedia Commons open-license metadata: Public domain.,high,false,Use source-hosted Commons image URL with attribution and source link; no local image copy.,open_image_frame,https://upload.wikimedia.org/wikipedia/commons/f/f4/Stamp_of_Indonesia_-_2012_-_Colnect_668323_-_Diverse_children.jpeg,false,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2012_-_Colnect_668323_-_Diverse_children.jpeg,false,,,2026-06-12,expected,ok,open_image_frame,Stamp,Stamp,Stamp of Indonesia - 2012 - Colnect 668323 - Diverse children.jpeg is an open-license Commons image record linked to Southeast Asia / Indonesia. Stamp,This open-image record strengthens undercovered Southeast Asia / Indonesia visual evidence while preserving the Commons source page and any credited source/author.,"Selected by large region-balanced Commons query, open-license extmetadata, strict source-derived graphic-object filter, duplicate exclusion, and explicit object-year evidence.","Commons metadata can be user-maintained; verify object date, original creator, source credit, and visual-communication relevance before final scholarly use.",Wikimedia Commons. Stamp of Indonesia - 2012 - Colnect 668323 - Diverse children.jpeg. https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2012_-_Colnect_668323_-_Diverse_children.jpeg. Accessed 2026-06-12.
CRB2026V3R00426,CRB2026V3,region_balance_v3_infer_postage_stamp,SRC-COMMONS-REGION-BALANCE-2026-V3,Wikimedia Commons file source / Stamp of Indonesia - 2012 - Colnect 668330 - Kandelia candel.jpeg / page 114911335,https://commons.wikimedia.org/w/api.php?action=query&format=json&prop=imageinfo%7Ccategories&iiprop=url%7Cextmetadata%7Cmime%7Csize&iiurlwidth=1000&cllimit=20&generator=search&gsrnamespace=6&gsrsearch=%222013%22+%22postage+stamp%22&gsrlimit=100&gsroffset=0,captured,114911335,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2012_-_Colnect_668330_-_Kandelia_candel.jpeg,Stamp of Indonesia - 2012 - Colnect 668330 - Kandelia candel.jpeg,Post of Indonesia,2012,2012,2012,Southeast Asia / Indonesia,large region-balanced open image record; postage stamp,source-hosted open image; graphic design / visual communication candidate,https://colnect.com/en/stamps/stamp/668330-Kandelia_candel-Flora_and_Fauna-Indonesia,Stamp,Stamp of Indonesia - 2012 - Colnect 668330 - Kandelia candel; 2012; 2022-02-02 15:27:09; https://colnect.com/en/stamps/stamp/668330-Kandelia_candel-Flora_and_Fauna-Indonesia,Southeast Asia; Indonesia; postage stamp;,Wikimedia Commons open-license metadata: Public domain.,,Wikimedia Commons open-license metadata: Public domain.,IMG03,Wikimedia Commons open-license metadata: Public domain.,IMG03: Wikimedia Commons open-license metadata: Public domain.,high,false,Use source-hosted Commons image URL with attribution and source link; no local image copy.,open_image_frame,https://upload.wikimedia.org/wikipedia/commons/5/5a/Stamp_of_Indonesia_-_2012_-_Colnect_668330_-_Kandelia_candel.jpeg,false,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2012_-_Colnect_668330_-_Kandelia_candel.jpeg,false,,,2026-06-12,expected,ok,open_image_frame,Stamp,Stamp,Stamp of Indonesia - 2012 - Colnect 668330 - Kandelia candel.jpeg is an open-license Commons image record linked to Southeast Asia / Indonesia. Stamp,This open-image record strengthens undercovered Southeast Asia / Indonesia visual evidence while preserving the Commons source page and any credited source/author.,"Selected by large region-balanced Commons query, open-license extmetadata, strict source-derived graphic-object filter, duplicate exclusion, and explicit object-year evidence.","Commons metadata can be user-maintained; verify object date, original creator, source credit, and visual-communication relevance before final scholarly use.",Wikimedia Commons. Stamp of Indonesia - 2012 - Colnect 668330 - Kandelia candel.jpeg. https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2012_-_Colnect_668330_-_Kandelia_candel.jpeg. Accessed 2026-06-12.
CRB2026V3R00427,CRB2026V3,region_balance_v3_infer_postage_stamp,SRC-COMMONS-REGION-BALANCE-2026-V3,Wikimedia Commons file source / Stamp of Indonesia - 2013 - Colnect 666551 - 50th anniv of the Affiliation of Irian Barat and Indonesia.jpeg / page 114912765,https://commons.wikimedia.org/w/api.php?action=query&format=json&prop=imageinfo%7Ccategories&iiprop=url%7Cextmetadata%7Cmime%7Csize&iiurlwidth=1000&cllimit=20&generator=search&gsrnamespace=6&gsrsearch=%222013%22+%22postage+stamp%22&gsrlimit=100&gsroffset=0,captured,114912765,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2013_-_Colnect_666551_-_50th_anniv_of_the_Affiliation_of_Irian_Barat_and_Indonesia.jpeg,Stamp of Indonesia - 2013 - Colnect 666551 - 50th anniv of the Affiliation of Irian Barat and Indonesia.jpeg,Post of Indonesia,2013,2013,2013,Southeast Asia / Indonesia,large region-balanced open image record; postage stamp,source-hosted open image; graphic design / visual communication candidate,https://colnect.com/en/stamps/stamp/666551-50th_anniv_of_the_Affiliation_of_Irian_Barat_and_Indonesia-50th_anniversary_of_the_Affiliation_of_Irian_Barat-Indonesia,Stamp,Stamp of Indonesia - 2013 - Colnect 666551 - 50th anniv of the Affiliation of Irian Barat and Indonesia; 2013; 2022-02-02 16:27:31; https://colnect.com/en/stamps/stamp/666551-50th_anniv_of_the_Affiliation_of_Irian_Barat_and_Indonesia-50th_anniversary_of_the_Affiliation_of_Irian_Barat-Indonesia,Southeast Asia; Indonesia; postage stamp;,Wikimedia Commons open-license metadata: Public domain.,,Wikimedia Commons open-license metadata: Public domain.,IMG03,Wikimedia Commons open-license metadata: Public domain.,IMG03: Wikimedia Commons open-license metadata: Public domain.,high,false,Use source-hosted Commons image URL with attribution and source link; no local image copy.,open_image_frame,https://upload.wikimedia.org/wikipedia/commons/7/71/Stamp_of_Indonesia_-_2013_-_Colnect_666551_-_50th_anniv_of_the_Affiliation_of_Irian_Barat_and_Indonesia.jpeg,false,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2013_-_Colnect_666551_-_50th_anniv_of_the_Affiliation_of_Irian_Barat_and_Indonesia.jpeg,false,,,2026-06-12,expected,ok,open_image_frame,Stamp,Stamp,Stamp of Indonesia - 2013 - Colnect 666551 - 50th anniv of the Affiliation of Irian Barat and Indonesia.jpeg is an open-license Commons image record linked to Southeast Asia / Indonesia. Stamp,This open-image record strengthens undercovered Southeast Asia / Indonesia visual evidence while preserving the Commons source page and any credited source/author.,"Selected by large region-balanced Commons query, open-license extmetadata, strict source-derived graphic-object filter, duplicate exclusion, and explicit object-year evidence.","Commons metadata can be user-maintained; verify object date, original creator, source credit, and visual-communication relevance before final scholarly use.",Wikimedia Commons. Stamp of Indonesia - 2013 - Colnect 666551 - 50th anniv of the Affiliation of Irian Barat and Indonesia.jpeg. https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2013_-_Colnect_666551_-_50th_anniv_of_the_Affiliation_of_Irian_Barat_and_Indonesia.jpeg. Accessed 2026-06-12.
CRB2026V3R00428,CRB2026V3,region_balance_v3_infer_postage_stamp,SRC-COMMONS-REGION-BALANCE-2026-V3,Wikimedia Commons file source / Pseudibis davisoni 2014 stamp of Indonesia.jpg / page 55331350,https://commons.wikimedia.org/w/api.php?action=query&format=json&prop=imageinfo%7Ccategories&iiprop=url%7Cextmetadata%7Cmime%7Csize&iiurlwidth=1000&cllimit=20&generator=search&gsrnamespace=6&gsrsearch=%222014%22+%22postage+stamp%22&gsrlimit=100&gsroffset=0,captured,55331350,https://commons.wikimedia.org/wiki/File:Pseudibis_davisoni_2014_stamp_of_Indonesia.jpg,Pseudibis davisoni 2014 stamp of Indonesia.jpg,Unknown author Unknown author,2014,2014,2014,Southeast Asia / Indonesia,large region-balanced open image record; postage stamp,source-hosted open image; graphic design / visual communication candidate,[1],INDONESIA 2014 WATERBIRDS SHEETLET OF 4 STAMPS IN MINT,Pseudibis davisoni 2014 stamp of Indonesia; 2014; 2017-01-25 04:11:45; [1],Southeast Asia; Indonesia; postage stamp;,Wikimedia Commons open-license metadata: Public domain.,,Wikimedia Commons open-license metadata: Public domain.,IMG03,Wikimedia Commons open-license metadata: Public domain.,IMG03: Wikimedia Commons open-license metadata: Public domain.,high,false,Use source-hosted Commons image URL with attribution and source link; no local image copy.,open_image_frame,https://upload.wikimedia.org/wikipedia/commons/e/ed/Pseudibis_davisoni_2014_stamp_of_Indonesia.jpg,false,https://commons.wikimedia.org/wiki/File:Pseudibis_davisoni_2014_stamp_of_Indonesia.jpg,false,,,2026-06-12,expected,ok,open_image_frame,INDONESIA 2014 WATERBIRDS SHEETLET OF 4 STAMPS IN MINT,INDONESIA 2014 WATERBIRDS SHEETLET OF 4 STAMPS IN MINT,Pseudibis davisoni 2014 stamp of Indonesia.jpg is an open-license Commons image record linked to Southeast Asia / Indonesia. INDONESIA 2014 WATERBIRDS SHEETLET OF 4 STAMPS IN MINT,This open-image record strengthens undercovered Southeast Asia / Indonesia visual evidence while preserving the Commons source page and any credited source/author.,"Selected by large region-balanced Commons query, open-license extmetadata, strict source-derived graphic-object filter, duplicate exclusion, and explicit object-year evidence.","Commons metadata can be user-maintained; verify object date, original creator, source credit, and visual-communication relevance before final scholarly use.",Wikimedia Commons. Pseudibis davisoni 2014 stamp of Indonesia.jpg. https://commons.wikimedia.org/wiki/File:Pseudibis_davisoni_2014_stamp_of_Indonesia.jpg. Accessed 2026-06-12.
